,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
1490,1586,,Elevated,92,preferred_term,10011859,69,Dandruff,382,Erwinia,551,,,,16S rDNA pyrosequencing,Skin swab,Human,231,203,Healthy control,,
1491,1587,,Elevated,92,preferred_term,10011859,69,Dandruff,510,Enhydrobacter,212791,,,,16S rDNA pyrosequencing,Skin swab,Human,231,203,Healthy control,,
1492,1588,,Elevated,92,preferred_term,10011859,69,Dandruff,568,Bartonellaceae,772,,,,16S rDNA pyrosequencing,Skin swab,Human,231,203,Healthy control,,
1493,1589,,Reduced,92,preferred_term,10011859,69,Dandruff,101,Propionibacterium,1743,,,,16S rDNA pyrosequencing,Skin swab,Human,231,203,Healthy control,,
1496,1592,,Reduced,44,preferred_term,10000807,10,HIV infection,560,Bilophila,35832,,,,16S rRNA sequencing,Faeces,Human,232,204,Healthy control,,
1522,1621,,Reduced,16,preferred_term,10071399,72,Chronic Rhinosinusitis,487,Lactobacillus sakei,1599,,,,PhyloChip Array,Sinus brush,Human,238,20,Healthy control,,
1523,1622,,Reduced,16,preferred_term,10071399,72,Chronic Rhinosinusitis,580,Carnobacterium alterfunditum,28230,,,,PhyloChip Array,Sinus brush,Human,238,20,Healthy control,,
1524,1623,,Reduced,16,preferred_term,10071399,72,Chronic Rhinosinusitis,581,Enterococcus mundtii,53346,,,,PhyloChip Array,Sinus brush,Human,238,20,Healthy control,,
1525,1624,,Reduced,16,preferred_term,10071399,72,Chronic Rhinosinusitis,582,Pediococcus pentosaceus,1255,,,,PhyloChip Array,Sinus brush,Human,238,20,Healthy control,,
1526,1625,,Elevated,16,preferred_term,10071399,72,Chronic Rhinosinusitis,153,Corynebacterium tuberculostearicum,38304,,,,PhyloChip Array,Sinus brush,Human,238,20,Healthy control,,
1527,1629,,Elevated,7,preferred_term,10067585,10,Type 2 Diabetes,583,Lactobacillus ruminis,1623,,,,16S rRNA sequencing,Faeces,Human,239,211,Healthy control,,
1528,1630,,Reduced,7,preferred_term,10067585,10,Type 2 Diabetes,18,Prevotella copri,165179,,,,16S rRNA sequencing,Faeces,Human,239,211,Healthy control,,
1529,1631,,Reduced,7,preferred_term,10067585,10,Type 2 Diabetes,6,Faecalibacterium prausnitzii,853,,,,16S rRNA sequencing,Faeces,Human,239,211,Healthy control,,
1530,1632,,Reduced,7,preferred_term,10067585,10,Type 2 Diabetes,55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Faeces,Human,239,211,Healthy control,,
1531,1634,,Elevated,7,preferred_term,10067585,10,Type 2 Diabetes,223,Methanobrevibacter,2172,,,,16S rRNA sequencing,Faeces,Human,239,211,Healthy control,,
1532,1635,,Reduced,7,preferred_term,10067585,10,Type 2 Diabetes,584,Methanosphaera,2316,,,,16S rRNA sequencing,Faeces,Human,239,211,Healthy control,,
1533,1636,,Reduced,76,preferred_term,10036049,10,Polycystic Ovary Syndrome,67,Akkermansia,239934,,,,16S rRNA sequencing,Faeces,Human,240,212,Healthy control,,
1534,1637,,Reduced,76,preferred_term,10036049,10,Polycystic Ovary Syndrome,36,Bacteroides,29523,,,,16S rRNA sequencing,Faeces,Human,240,212,Healthy control,,
1535,1638,,Reduced,76,preferred_term,10036049,10,Polycystic Ovary Syndrome,370,Clostridium cluster IV,,,,,16S rRNA sequencing,Faeces,Human,240,212,Healthy control,,
1536,1639,,Reduced,76,preferred_term,10036049,10,Polycystic Ovary Syndrome,1,Lactobacillus,1591,,,,16S rRNA sequencing,Faeces,Human,240,212,Healthy control,,
1537,1640,,Reduced,76,preferred_term,10036049,10,Polycystic Ovary Syndrome,213,Oscillibacter,459786,,,,16S rRNA sequencing,Faeces,Human,240,212,Healthy control,,
1538,1641,,Reduced,76,preferred_term,10036049,10,Polycystic Ovary Syndrome,219,Ruminococcaceae,541000,,,,16S rRNA sequencing,Faeces,Human,240,212,Healthy control,,
1554,1657,,Elevated,32,preferred_term,10034539,28,Aggressive periodontitis,586,Tissierellaceae,1737406,1.07,0.08,,Metagenomic sequencing,Tissue biopsie,Human,241,213,Healthy control,,
1564,1667,,Elevated,95,low_level_term,10020161,15,HIV-infected pneumonia,222,Actinobacteria,1760,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,242,214,non-HIV infected pneumonia patients,,
1565,1668,,Elevated,95,low_level_term,10020161,15,HIV-infected pneumonia,532,Chloroflexi,200795,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,242,214,non-HIV infected pneumonia patients,,
1566,1669,,Elevated,95,low_level_term,10020161,15,HIV-infected pneumonia,533,Cyanobacteria,1117,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,242,214,non-HIV infected pneumonia patients,,
1567,1670,,Elevated,95,low_level_term,10020161,15,HIV-infected pneumonia,348,Bacteroidetes,976,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,242,214,non-HIV infected pneumonia patients,,
1568,1671,,Elevated,95,low_level_term,10020161,15,HIV-infected pneumonia,410,Firmicutes,1239,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,242,214,non-HIV infected pneumonia patients,,
1569,1672,,Elevated,3,preferred_term,10011401,13,Crohn's Disease,591,Pelomonas,335058,,,,16S rRNA sequencing,Inflamed mucosa,Human,243,216,,,
1570,1673,,Elevated,3,preferred_term,10011401,13,Crohn's Disease,307,Flavobacterium,237,,,,16S rRNA sequencing,Inflamed mucosa,Human,243,216,,,
1571,1674,,Reduced,3,preferred_term,10011401,13,Crohn's Disease,36,Bacteroides,29523,,,,16S rRNA sequencing,Inflamed mucosa,Human,243,216,,,
1596,1700,,Elevated,96,low_level_term,10011401,10,Crohn's Disease,482,Propionibacterium acnes,1747,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1597,1701,,Elevated,96,low_level_term,10011401,10,Crohn's Disease,194,Clostridioides difficile,1496,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1598,1702,,Elevated,96,low_level_term,10011401,10,Crohn's Disease,401,Veillonella dispar,39778,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1599,1703,,Elevated,96,low_level_term,10011401,10,Crohn's Disease,525,Fusobacteria,32066,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1600,1704,,Elevated,96,low_level_term,10011401,10,Crohn's Disease,84,Proteus,229037,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1601,1705,,Reduced,96,low_level_term,10011401,10,Crohn's Disease,404,Christensenellaceae,990719,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1602,1706,,Reduced,96,low_level_term,10011401,10,Crohn's Disease,64,Lachnospira,28050,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1603,1707,,Reduced,96,low_level_term,10011401,10,Crohn's Disease,124,Anaerotruncus,244127,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1604,1708,,Reduced,96,low_level_term,10011401,10,Crohn's Disease,132,Ruminococcus,41978,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1605,1709,,Reduced,96,low_level_term,10011401,10,Crohn's Disease,288,Coprococcus eutactus,33043,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1572,1675,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,135,Actinomyces,29317,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1573,1676,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,482,Propionibacterium acnes,1747,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1574,1678,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,328,Anaerostipes,207244,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1575,1679,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,128,Coprococcus,33042,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1576,1680,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,562,Lachnobacterium,140625,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1577,1681,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,401,Veillonella dispar,39778,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1578,1682,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,379,Barnesiellaceae,397864,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1579,1683,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,130,Odoribacter,283168,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1580,1684,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,595,Bacteroides caccae,47678,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1581,1685,,Elevated,3,preferred_term,10011401,10,Crohn's Disease,594,Odoribacteraceae,1853231,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1582,1686,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,127,Christensenella,990721,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1583,1687,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,9,Clostridium,1506,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1584,1688,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,590,Anaerofustis,264995,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1585,1689,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,64,Lachnospira,28050,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1586,1690,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,14,Roseburia,841,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1587,1691,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,124,Anaerotruncus,244127,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1588,1692,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,65,Faecalibacterium,216851,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1589,1693,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,132,Ruminococcus,41978,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1590,1694,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,288,Coprococcus eutactus,33043,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1591,1695,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,6,Faecalibacterium prausnitzii,853,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1592,1696,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,76,Ruminococcus bromii,40518,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1593,1697,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,224,Butyricimonas,574697,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1594,1698,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,592,Bacteroides eggerthii,28111,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1595,1699,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,593,Alistipes indistinctus,626932,,,,16S rRNA sequencing,Faeces,Human,244,215,Healthy control,,
1606,1710,,Elevated,7,preferred_term,10067585,5,Type 2 Diabetes,33,Bifidobacterium,41200,,,,qPCR,Oral swab,Human,245,217,Healthy control,,
1691,1796,,Elevated,99,preferred_term,10025409,10,Macular degeneration,124,Anaerotruncus,244127,,,,Metagenomic sequencing,Faeces,Human,248,220,Healthy control,,
1692,1797,,Elevated,99,preferred_term,10025409,10,Macular degeneration,213,Oscillibacter,459786,,,,Metagenomic sequencing,Faeces,Human,248,220,Healthy control,,
1693,1798,,Elevated,99,preferred_term,10025409,10,Macular degeneration,137,Ruminococcus torques,33039,,,,Metagenomic sequencing,Faeces,Human,248,220,Healthy control,,
1694,1799,,Elevated,99,preferred_term,10025409,10,Macular degeneration,151,Eubacterium ventriosum,39496,,,,Metagenomic sequencing,Faeces,Human,248,220,Healthy control,,
1695,1800,,Reduced,99,preferred_term,10025409,10,Macular degeneration,592,Bacteroides eggerthii,28111,,,,Metagenomic sequencing,Faeces,Human,248,220,Healthy control,,
1711,1816,,Elevated,100,preferred_term,10071400,13,Spondyloarthritis,80,Dialister,39948,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1712,1817,,Reduced,100,preferred_term,10071400,13,Spondyloarthritis,14,Roseburia,841,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1713,1818,,Reduced,100,preferred_term,10071400,13,Spondyloarthritis,132,Ruminococcus,41978,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1714,1819,,Reduced,100,preferred_term,10071400,13,Spondyloarthritis,232,Enterobacteriaceae,543,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1707,1812,,Elevated,100,preferred_term,10071400,18,Spondyloarthritis,80,Dialister,39948,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1708,1813,,Reduced,100,preferred_term,10071400,18,Spondyloarthritis,619,Alicyclobacillus,29330,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1709,1814,,Elevated,100,preferred_term,10071400,18,Spondyloarthritis,55,Lachnospiraceae,186803,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1710,1815,,Reduced,100,preferred_term,10071400,18,Spondyloarthritis,132,Ruminococcus,41978,,,,RNA gene amplicon sequencing,Tissue biopsie,Human,250,222,Healthy control,,
1715,1820,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1716,1821,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,184,Prevotella oulorum,28136,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1717,1822,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,620,Prevotella pleuritidis,407975,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1718,1823,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,319,Pseudomonas,286,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1719,1824,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,621,Treponema maltophilum,51160,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1720,1825,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,312,Sphingomonas,13687,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1721,1826,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,622,Rothia aeria,172042,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1722,1827,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,360,Capnocytophaga gingivalis,1017,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1723,1828,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,238,Ralstonia,48736,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1724,1829,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,246,Leptotrichia,32067,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1725,1830,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,226,Streptococcus sanguinis,1305,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1726,1831,,Reduced,101,preferred_term,10042945,28,Systemic lupus erythematosus,56,Haemophilus parainfluenzae,729,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1727,1832,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,77,Fusobacterium,68766,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1728,1833,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,350,Selenomonas noxia,135083,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1729,1834,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,293,Prevotella oris,28135,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1730,1835,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,356,Prevotella nigrescens,28133,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1731,1836,,Elevated,101,preferred_term,10042945,28,Systemic lupus erythematosus,623,Fretibacterium fastidiosum,651822,,,,16S rRNA sequencing,Dental plaque,Human,251,223,Healthy control,,
1732,1837,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,36,Bacteroides,29523,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1733,1838,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,14,Roseburia,841,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1734,1839,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,132,Ruminococcus,41978,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1735,1840,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,213,Oscillibacter,459786,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1736,1841,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,329,Porphyromonas,836,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1737,1842,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,79,Peptostreptococcus,1262,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1738,1843,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,78,Parvimonas,543311,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1739,1844,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,77,Fusobacterium,68766,,,,16S rRNA sequencing,Tissue biopsie,Human,252,224,Healthy control,,
1740,1845,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,221,Proteobacteria,1224,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1741,1846,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,256,Porphyromonadaceae,171551,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1742,1847,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,53,Parabacteroides,1869337,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1743,1848,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,42,Enterobacter,42895,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1744,1849,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,377,Rikenellaceae,171550,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1745,1850,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,52,Alistipes,239759,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1746,1851,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,453,Megasphaera,906,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1747,1852,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,624,Deltaproteobacteria,28221,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1748,1853,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,213,Oscillibacter,459786,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1749,1854,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,2,Desulfovibrio,885,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1750,1855,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,1,Lactobacillus,1591,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1751,1856,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,59,Eubacterium,142586,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1752,1857,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,527,Synergistetes,508458,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1753,1858,,Elevated,82,preferred_term,10044390,10,Transient Ischemic Attack,54,Subdoligranulum,292632,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1754,1859,,Reduced,82,preferred_term,10044390,10,Transient Ischemic Attack,501,Anaerosporobacter,653683,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1755,1860,,Reduced,82,preferred_term,10044390,10,Transient Ischemic Attack,625,Shewanella,22,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1756,1861,,Reduced,82,preferred_term,10044390,10,Transient Ischemic Attack,325,Paraprevotella,577309,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1757,1862,,Reduced,82,preferred_term,10044390,10,Transient Ischemic Attack,65,Faecalibacterium,216851,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1758,1863,,Reduced,82,preferred_term,10044390,10,Transient Ischemic Attack,44,Prevotella,59823,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1759,1864,,Reduced,82,preferred_term,10044390,10,Transient Ischemic Attack,36,Bacteroides,29523,,,,16S rRNA sequencing,Faeces,Human,253,225,Healthy control,,
1777,1906,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,45,Akkermansia muciniphila,239935,,,,Shotgun sequencing,Faeces,Human,260,233,Healthy control,,
1778,1907,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,142,Alistipes shahii,328814,,,,Shotgun sequencing,Faeces,Human,260,233,Healthy control,,
1779,1908,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,18,Prevotella copri,165179,,,,Shotgun sequencing,Faeces,Human,260,233,Healthy control,,
1780,1909,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,392,Eubacterium biforme,1735,,,,Shotgun sequencing,Faeces,Human,260,233,Healthy control,,
1781,1910,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,634,Clostridium saccharolyticum,84030,,,,Shotgun sequencing,Faeces,Human,260,233,Healthy control,,
1782,1911,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,635,Tyzzerella,1506577,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1783,1912,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,636,Lachnoclostridium,1506553,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1784,1913,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,637,Hungatella,1649459,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1785,1914,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,328,Anaerostipes,207244,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1786,1915,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,412,Eggerthella,84111,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1787,1916,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,638,Peptoclostridium,1481960,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1788,1917,,Reduced,10,preferred_term,10049416,10,Short Bowel Syndrome,639,Ruminiclostridium,1508657,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1789,1918,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,35,Veillonella,29465,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1790,1919,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,41,Enterococcus,35783,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1791,1920,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,247,Haemophilus,724,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1792,1921,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,92,Aggregatibacter,416916,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1793,1922,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,329,Porphyromonas,836,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1794,1923,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,248,Neisseria,482,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1795,1924,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,77,Fusobacterium,68766,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1796,1925,,Elevated,10,preferred_term,10049416,10,Short Bowel Syndrome,640,Lachnoanaerobaculum,1164882,,,,16S rRNA sequencing,Faeces,Human,261,234,Healthy control,,
1797,1929,,Reduced,5,preferred_term,10023003,10,Irritable Bowel Syndrome,212,Bacteroidales,171549,,,,16S rRNA sequencing,Faeces,Human,263,236,Healthy control,,
1798,1930,,Reduced,5,preferred_term,10023003,10,Irritable Bowel Syndrome,53,Parabacteroides,1869337,,,,16S rRNA sequencing,Faeces,Human,263,236,Healthy control,,
1799,1931,,Elevated,5,preferred_term,10023003,10,Irritable Bowel Syndrome,512,"Lactobacillales	",186826,,,,16S rRNA sequencing,Faeces,Human,263,236,Healthy control,,
1800,1932,,Elevated,5,preferred_term,10023003,10,Irritable Bowel Syndrome,129,Holdemania,61170,,,,16S rRNA sequencing,Faeces,Human,263,236,Healthy control,,
1801,1935,,Elevated,104,preferred_term,10042128,47,Denture Stomatitis,77,Fusobacterium,68766,,,,16S rRNA sequencing,Dental plaque,Human,265,238,Healthy control,,
1802,1936,,Reduced,104,preferred_term,10042128,47,Denture Stomatitis,352,Streptococcus gordonii,1302,,,,16S rRNA sequencing,Dental plaque,Human,265,238,Healthy control,,
1803,1938,,Reduced,104,preferred_term,10042128,47,Denture Stomatitis,226,Streptococcus sanguinis,1305,,,,16S rRNA sequencing,Dental plaque,Human,265,238,Healthy control,,
1804,1939,,Reduced,104,preferred_term,10042128,47,Denture Stomatitis,440,Streptococcus australis,113107,,,,16S rRNA sequencing,Dental plaque,Human,265,238,Healthy control,,
1805,1940,,Reduced,104,preferred_term,10042128,47,Denture Stomatitis,329,Porphyromonas,836,,,,16S rRNA sequencing,Dental plaque,Human,265,238,Healthy control,,
1823,1972,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,321,Atopobium,1380,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,,,
1824,1973,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,493,Cryptobacterium,84162,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1825,1974,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,494,Olsenella,133925,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1826,1975,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,495,Nocardioides,1839,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1827,1976,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,244,Rothia,32207,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1828,1977,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,135,Actinomyces,29317,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
