,Unnamed: 0,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
9373,1152,1202,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,33,Bifidobacterium,41200.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9374,1153,1203,,Reduced,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,499,Thermoactinomyces,2032.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9375,1154,1204,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,62,Streptococcus,1306.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9376,1155,1205,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,100,Abiotrophia,76631.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9377,1156,1206,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,391,Bulleidia,118747.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9378,1157,1207,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,80,Dialister,39948.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9379,1158,1208,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,35,Veillonella,29465.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9380,1159,1209,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,89,Selenomonas,970.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9381,1160,1210,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,500,Centipeda,82202.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9382,1161,1211,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,91,Catonella,43996.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9383,1162,1212,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,431,Oribacterium,265975.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9384,1163,1213,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,414,Butyrivibrio,830.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9385,1164,1214,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,59,Eubacterium,142586.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9386,1165,1215,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,501,Anaerosporobacter,653683.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9387,1166,1216,,Reduced,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,9,Clostridium,1506.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9388,1167,1217,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,79,Peptostreptococcus,1262.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9389,1168,1218,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,78,Parvimonas,543311.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9390,1169,1219,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,246,Leptotrichia,32067.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9391,1170,1220,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,77,Fusobacterium,68766.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9392,1171,1221,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,502,Balneimonas,186650.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9393,1172,1222,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,245,Kingella,32257.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9394,1173,1223,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,102,Aeromonas,647.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9395,1174,1224,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,83,Serratia,616.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9396,1175,1225,,Reduced,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,68,Citrobacter,544.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9397,1176,1226,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,503,Desulfobulbus,893.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9398,1177,1227,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,291,Campylobacter,194.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9399,1178,1228,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,284,Tannerella,195950.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9400,1179,1229,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,44,Prevotella,59823.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9401,1180,1230,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,86,Hallella,52228.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9402,1181,1231,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,97,Capnocytophaga,44737.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9403,1182,1232,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,492,TM7,,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9404,1183,1233,,Elevated,15,preferred_term,10009033.0,15.0,chronic obstructive pulmonary disease,504,Dysgonomonas,156973.0,,,,16S rRNA sequencing,Bronchoalveolar lavage,Human,173.0,154,Healthy control,,
9405,1197,1250,,Elevated,62,preferred_term,10039073.0,28.0,rheumatoid arthritis,333,Anaeroglobus,156454.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9406,1198,1251,,Elevated,62,preferred_term,10039073.0,28.0,rheumatoid arthritis,44,Prevotella,59823.0,0.0,0.0,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9407,1199,1252,,Elevated,62,preferred_term,10039073.0,28.0,rheumatoid arthritis,89,Selenomonas,970.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9408,1200,1253,,Reduced,62,preferred_term,10039073.0,28.0,rheumatoid arthritis,246,Leptotrichia,32067.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9409,1201,1254,,Reduced,62,preferred_term,10039073.0,28.0,rheumatoid arthritis,250,Corynebacterium,1716.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9410,1202,1255,,Reduced,62,preferred_term,10039073.0,28.0,rheumatoid arthritis,97,Capnocytophaga,44737.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9411,1208,1261,,Elevated,64,preferred_term,10034536.0,28.0,periodontal disease,333,Anaeroglobus,156454.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9412,1209,1262,,Elevated,64,preferred_term,10034536.0,28.0,periodontal disease,44,Prevotella,59823.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9413,1210,1263,,Elevated,64,preferred_term,10034536.0,28.0,periodontal disease,94,Treponema,166.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9414,1211,1264,,Elevated,64,preferred_term,10034536.0,28.0,periodontal disease,329,Porphyromonas,836.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9415,1212,1265,,Elevated,64,preferred_term,10034536.0,28.0,periodontal disease,284,Tannerella,195950.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9416,1213,1266,,Elevated,64,preferred_term,10034536.0,28.0,periodontal disease,89,Selenomonas,970.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9417,1214,1267,,Reduced,64,preferred_term,10034536.0,28.0,periodontal disease,250,Corynebacterium,1716.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9418,1215,1268,,Reduced,64,preferred_term,10034536.0,28.0,periodontal disease,251,Granulicatella,117563.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9419,1216,1269,,Reduced,64,preferred_term,10034536.0,28.0,periodontal disease,135,Actinomyces,29317.0,,,,16S rRNA sequencing,Oral swab,Human,177.0,158,Healthy control,,
9420,1203,1256,,Reduced,15,preferred_term,10009033.0,50.0,chronic obstructive pulmonary disease,44,Prevotella,59823.0,,,,16S rRNA sequencing,Bronchial wash ,Human,178.0,159,Healthy control,,
9421,1204,1257,,Reduced,15,preferred_term,10009033.0,50.0,chronic obstructive pulmonary disease,135,Actinomyces,29317.0,,,,16S rRNA sequencing,Bronchial wash ,Human,178.0,159,Healthy control,,
9422,1205,1258,,Reduced,15,preferred_term,10009033.0,50.0,chronic obstructive pulmonary disease,35,Veillonella,29465.0,,,,16S rRNA sequencing,Bronchial wash ,Human,178.0,159,Healthy control,,
9423,1207,1260,,Elevated,15,preferred_term,10009033.0,50.0,chronic obstructive pulmonary disease,319,Pseudomonas,286.0,,,,16S rRNA sequencing,Bronchial wash ,Human,178.0,159,Healthy control,,
9424,1218,1271,,Elevated,12,preferred_term,10023856.0,14.0,laryngeal carcinoma,77,Fusobacterium,68766.0,19.1,7.9,,16S rRNA sequencing,Tissue biopsie,Human,179.0,161,Vocal cord polyp patient,,
9425,1226,1279,,Reduced,66,preferred_term,10005148.0,59.0,blepharitis,101,Propionibacterium,1743.0,,,,16S rRNA sequencing,Eyelash,Human,180.0,162,Healthy control,,
9426,1227,1280,,Elevated,66,preferred_term,10005148.0,59.0,blepharitis,509,Streptophyta,35493.0,,,,16S rRNA sequencing,Eyelash,Human,180.0,162,Healthy control,,
9427,1228,1281,,Elevated,66,preferred_term,10005148.0,59.0,blepharitis,250,Corynebacterium,1716.0,,,,16S rRNA sequencing,Eyelash,Human,180.0,162,Healthy control,,
9428,1229,1282,,Elevated,66,preferred_term,10005148.0,59.0,blepharitis,510,Enhydrobacter,212791.0,,,,16S rRNA sequencing,Eyelash,Human,180.0,162,Healthy control,,
9429,1230,1283,,Elevated,66,preferred_term,10005148.0,59.0,blepharitis,93,Staphylococcus,29387.0,,,,16S rRNA sequencing,Tear,Human,180.0,162,Healthy control,,
9430,5075,5441,,Elevated,92,preferred_term,10011859.0,69.0,dandruff,944,Candida,1535326.0,,,,ITS2 sequencing,Skin swab,Human,181.0,203,Healthy control,,
9431,5076,5442,,Elevated,92,preferred_term,10011859.0,69.0,dandruff,1086,Aspergillus,5052.0,,,,ITS2 sequencing,Skin swab,Human,181.0,203,Healthy control,,
9432,5077,5443,,Elevated,92,preferred_term,10011859.0,69.0,dandruff,1087,Filobasidium,5209.0,,,,ITS2 sequencing,Skin swab,Human,181.0,203,Healthy control,,
9433,5078,5444,,Reduced,92,preferred_term,10011859.0,69.0,dandruff,1088,Malassezia,55193.0,,,,ITS2 sequencing,Skin swab,Human,181.0,203,Healthy control,,
9434,1234,1287,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,222,Actinobacteria,1760.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9435,1235,1288,,Reduced,14,preferred_term,10011762.0,10.0,cystic fibrosis,410,Firmicutes,1239.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9436,1236,1289,,Reduced,14,preferred_term,10011762.0,10.0,cystic fibrosis,348,Bacteroidetes,976.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9437,1237,1290,,Reduced,14,preferred_term,10011762.0,10.0,cystic fibrosis,410,Firmicutes,1239.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9438,1238,1291,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,512,Lactobacillales	,186826.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9439,1239,1292,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,225,Enterococcus faecalis,1351.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9440,1240,1293,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,269,Enterococcus faecium,1352.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9441,1241,1294,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,35,Veillonella,29465.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9442,1242,1295,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,346,Veillonella parvula,29466.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9443,1243,1296,,Reduced,14,preferred_term,10011762.0,10.0,cystic fibrosis,410,Firmicutes,1239.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9444,1244,1297,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,194,Clostridioides difficile,1496.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9445,1245,1298,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,375,Bifidobacterium bifidum,1681.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9446,1246,1299,,Reduced,14,preferred_term,10011762.0,10.0,cystic fibrosis,8,Eubacterium rectale,39491.0,,,,Metagenomic sequencing,Faeces,Human,182.0,164,Healthy control,,
9447,1233,1286,,Elevated,14,preferred_term,10011762.0,10.0,cystic fibrosis,221,Proteobacteria,1224.0,,,,Metagenomic sequencing,,Human,182.0,164,Healthy control,,
9448,1259,1313,,Elevated,39,preferred_term,10009839.0,5.0,"celiac disease, coaliac disease",1,Lactobacillus,1591.0,,,,16S rRNA sequencing,Saliva,Human,188.0,167,Healthy control,,
9449,1260,1314,,Elevated,39,preferred_term,10009839.0,5.0,"celiac disease, coaliac disease",346,Veillonella parvula,29466.0,,,,16S rRNA sequencing,Saliva,Human,188.0,167,Healthy control,,
9450,1261,1315,,Elevated,39,preferred_term,10009839.0,5.0,"celiac disease, coaliac disease",516,Prevotella pallens,60133.0,,,,16S rRNA sequencing,Saliva,Human,188.0,167,Healthy control,,
9451,1262,1316,,Reduced,39,preferred_term,10009839.0,5.0,"celiac disease, coaliac disease",517,Simonsiella muelleri,72.0,,,,16S rRNA sequencing,Saliva,Human,188.0,167,Healthy control,,
9452,1263,1317,,Reduced,39,preferred_term,10009839.0,5.0,"celiac disease, coaliac disease",518,Alloscardovia omnicolens,419015.0,,,,16S rRNA sequencing,Saliva,Human,188.0,167,Healthy control,,
9453,1264,1319,,Elevated,71,preferred_term,10009839.0,5.0,refractory celiac disease,31,Streptococcus intermedius,1338.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9454,1265,1320,,Elevated,71,preferred_term,10009839.0,5.0,refractory celiac disease,519,Prevotella scopos,589437.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9455,1266,1321,,Elevated,71,preferred_term,10009839.0,5.0,refractory celiac disease,281,Prevotella oralis,28134.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9456,1267,1322,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,520,prevotella shahii,228603.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9457,1268,1323,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,517,Simonsiella muelleri,72.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9458,1269,1324,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,518,Alloscardovia omnicolens,419015.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9459,1270,1325,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,521,Treponema putidum,221027.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9460,1271,1326,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,522,prevotella salivae,228604.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9461,1272,1327,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,365,Fusobacterium periodonticum,860.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9462,1273,1328,,Reduced,71,preferred_term,10009839.0,5.0,refractory celiac disease,56,Haemophilus parainfluenzae,729.0,,,,16S rRNA sequencing,Saliva,Human,189.0,167,Healthy control,,
9463,1275,1330,,Reduced,73,preferred_term,10011078.0,10.0,coronary artery disease,36,Bacteroides,29523.0,,,,Terminal Restriction Fragment Lengt Polymorphism (TRFLP),Faeces,Human,191.0,169,Healthy control,,
9464,1276,1331,,Elevated,73,preferred_term,10011078.0,10.0,coronary artery disease,512,Lactobacillales	,186826.0,,,,Terminal Restriction Fragment Lengt Polymorphism (TRFLP),Faeces,Human,191.0,169,Healthy control,,
9465,1285,1340,,Reduced,76,preferred_term,10036049.0,5.0,polycystic ovary syndrome,222,Actinobacteria,1760.0,,,,16S rRNA sequencing,Saliva,Human,199.0,172,Healthy control,,
9466,1296,1351,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,97,Capnocytophaga,44737.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9467,1297,1352,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,250,Corynebacterium,1716.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9468,1298,1353,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,249,Gemella,1378.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9469,1299,1354,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,247,Haemophilus,724.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9470,1300,1355,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,246,Leptotrichia,32067.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9471,1301,1356,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,62,Streptococcus,1306.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9472,1302,1357,,Reduced,32,preferred_term,10034539.0,28.0,aggressive periodontitis,35,Veillonella,29465.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9473,1303,1358,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,321,Atopobium,1380.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9474,1304,1359,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,59,Eubacterium,142586.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9475,1305,1360,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,531,Filifactor,44259.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9476,1306,1361,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,79,Peptostreptococcus,1262.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9477,1307,1362,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,329,Porphyromonas,836.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9478,1308,1363,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,284,Tannerella,195950.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9479,1309,1364,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,271,TM7,,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9480,1310,1365,,Elevated,32,preferred_term,10034539.0,28.0,aggressive periodontitis,94,Treponema,166.0,,,,16S rRNA sequencing,Subgingival plaque,Human,203.0,175,Healthy control,,
9481,1345,1402,,Elevated,72,preferred_term,10011796.0,31.0,interstitial cystitis,540,Cronobacter,413496.0,0.04,0.0,,16S rRNA sequencing,Urine,Human,206.0,178,Healthy control,,
9482,1355,1412,,Elevated,79,preferred_term,10030348.0,5.0,primary open-angle glaucoma,62,Streptococcus,1306.0,,,,,Mouthwash sample,Human,208.0,181,Healthy control,,
9483,1358,1415,,Elevated,81,preferred_term,10030136.0,66.0,megaesophagus,62,Streptococcus,1306.0,,,,,,Human,210.0,183,Healthy control,,
9484,1359,1416,,Elevated,81,preferred_term,10030136.0,66.0,megaesophagus,35,Veillonella,29465.0,,,,,,Human,210.0,183,Healthy control,,
9485,1360,1421,,Elevated,5,preferred_term,10023003.0,67.0,irritable bowel syndrome,51,Escherichia coli,562.0,,,,qPCR,Duodenal aspirate,Human,211.0,184,Healthy control,,
9486,1361,1422,,Elevated,5,preferred_term,10023003.0,67.0,irritable bowel syndrome,330,Klebsiella,570.0,,,,qPCR,Duodenal aspirate,Human,211.0,184,Healthy control,,
9487,1362,1423,,Elevated,5,preferred_term,10023003.0,67.0,irritable bowel syndrome,102,Aeromonas,647.0,,,,16S rRNA sequencing,Duodenal aspirate,Human,211.0,184,Healthy control,,
9488,1363,1424,,Reduced,5,preferred_term,10023003.0,67.0,irritable bowel syndrome,317,Acinetobacter,469.0,,,,16S rRNA sequencing,Duodenal aspirate,Human,211.0,184,Healthy control,,
9489,1364,1425,,Reduced,5,preferred_term,10023003.0,67.0,irritable bowel syndrome,68,Citrobacter,544.0,,,,16S rRNA sequencing,Duodenal aspirate,Human,211.0,184,Healthy control,,
9490,1365,1426,,Reduced,5,preferred_term,10023003.0,67.0,irritable bowel syndrome,545,Microvirgula,57479.0,,,,16S rRNA sequencing,Duodenal aspirate,Human,211.0,184,Healthy control,,
9491,1367,1429,,Elevated,35,preferred_term,10067584.0,10.0,type 1 diabetes,214,Blautia,572511.0,,,,V4 region 16s rDNA sequencing ,Faeces,Human,213.0,186,Healthy control,,
9492,1368,1430,,Reduced,35,preferred_term,10067584.0,10.0,type 1 diabetes,247,Haemophilus,724.0,,,,V4 region 16s rDNA sequencing ,Faeces,Human,213.0,186,Healthy control,,
9493,1369,1431,,Reduced,35,preferred_term,10067584.0,10.0,type 1 diabetes,64,Lachnospira,28050.0,,,,V4 region 16s rDNA sequencing ,Faeces,Human,213.0,186,Healthy control,,
9494,1370,1432,,Reduced,35,preferred_term,10067584.0,10.0,type 1 diabetes,80,Dialister,39948.0,,,,V4 region 16s rDNA sequencing ,Faeces,Human,213.0,186,Healthy control,,
9495,1371,1433,,Reduced,35,preferred_term,10067584.0,10.0,type 1 diabetes,66,Acidaminococcus,904.0,,,,V4 region 16s rDNA sequencing ,Faeces,Human,213.0,186,Healthy control,,
9496,1372,1441,,Elevated,2,preferred_term,10028245.0,10.0,multiple sclerosis,234,Methanobrevibacter smithii,2173.0,,,,16S rRNA sequencing,Faeces,Human,214.0,188,Healthy control,,
9497,1373,1442,,Reduced,2,preferred_term,10028245.0,10.0,multiple sclerosis,224,Butyricimonas,574697.0,,,,16S rRNA sequencing,Faeces,Human,214.0,188,Healthy control,,
9498,1374,1443,,Reduced,2,preferred_term,10028245.0,10.0,multiple sclerosis,55,Lachnospiraceae,186803.0,,,,16S rRNA sequencing,Faeces,Human,214.0,188,Healthy control,,
9499,1385,1480,,Elevated,83,preferred_term,10035735.0,56.0,pneumonia,122,Streptococcus pneumoniae,1313.0,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9500,1386,1481,,Elevated,83,preferred_term,10035735.0,56.0,pneumonia,244,Rothia,32207.0,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9501,1387,1482,,Reduced,83,preferred_term,10035735.0,56.0,pneumonia,547,Gemellales,,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9502,1388,1483,,Reduced,83,preferred_term,10035735.0,56.0,pneumonia,24,Prevotella melaninogenica,28132.0,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9503,1389,1484,,Reduced,83,preferred_term,10035735.0,56.0,pneumonia,401,Veillonella dispar,39778.0,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9504,1390,1485,,Reduced,83,preferred_term,10035735.0,56.0,pneumonia,246,Leptotrichia,32067.0,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9505,1391,1486,,Reduced,83,preferred_term,10035735.0,56.0,pneumonia,550,Parascardovia,196082.0,,,,qPCR,Tissue biopsie,Human,216.0,191,Healthy control,,
9506,1375,1470,,Elevated,50,preferred_term,10004213.0,5.0,behcet's disease,432,Prevotella histicola,470565.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9507,1376,1471,,Reduced,50,preferred_term,10004213.0,5.0,behcet's disease,549,Oribacterium sinus,237576.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9508,1377,1472,,Reduced,50,preferred_term,10004213.0,5.0,behcet's disease,248,Neisseria,482.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9509,1378,1473,,Reduced,50,preferred_term,10004213.0,5.0,behcet's disease,439,Gemella sanguinis,84135.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9510,1379,1474,,Reduced,50,preferred_term,10004213.0,5.0,behcet's disease,365,Fusobacterium periodonticum,860.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9511,1380,1475,,Reduced,50,preferred_term,10004213.0,5.0,behcet's disease,345,Campylobacter concisus,199.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9512,1381,1476,,Elevated,50,preferred_term,10004213.0,5.0,behcet's disease,40,Bifidobacterium dentium,1689.0,,,,Human Oral Microbe Identification Microarray (HOMIM),Saliva,Human,217.0,192,Healthy control,,
9513,1405,1500,,Reduced,85,preferred_term,10053615.0,31.0,cutaneous burn,62,Streptococcus,1306.0,0.81,8.59,,16S rRNA sequencing,Catheterized urine sample,Human,218.0,193,Healthy control,,
9514,1406,1501,,Reduced,14,preferred_term,10011762.0,10.0,cystic fibrosis,555,Alcaligenaceae,506.0,,,,16S rRNA sequencing,Faeces,Human,219.0,194,Healthy control,,
